Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	Task	TaskRecNo	Orignum	TaskXY	TaskZ	Solution	VOTtoj	Responsetoj	Accuracytoj	Respright	VOTanalog	Accuracyanalogy_new2
2	3	25	1	1	20	250	40	76	45	148	zusammen/allein	mehrere/?	einer	1326.886	1	1	1	382.7756	0
2	3	26	1	-1	-40	1500	40	73	103	137	Zehen/Fuß	Finger/?	Hand	648.3195	1	0	1	378.3006	1
2	3	27	1	-1	-20	750	80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	1184.91	1	0	1	637.8458	1
2	3	28	1	-1	-20	1500	-80	87	53	169	schwimmen/Wasser	fliegen/?	Luft	460.2241	1	0	1	450.2084	1
2	3	29	1	-1	-70	250	-40	42	26	77	stottern/sprechen	stolpern/?	gehen	538.2337	-1	1	0	314.3084	1
2	3	30	1	1	70	750	80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	400.1104	1	1	1	324.1184	1
2	3	31	1	-1	-70	1500	40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	468.3253	-1	1	0	441.7637	1
2	3	32	1	-1	-110	1500	80	70	41	134	genau/messen	ungefähr/?	schätzen	806.5892	-1	1	0	482.7395	1
2	4	33	1	-1	-40	250	80	77	46	149	Stiel/Hammer	Klinke/?	Tür	919.0026	1	0	1	426.4319	1
2	4	34	1	1	70	1500	-80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	382.3453	1	1	1	452.2876	1
2	4	35	1	-1	-70	1500	40	25	16	50	Beginn/Ende	fern/?	nah	464.3071	-1	1	0	326.2655	1
2	4	36	1	-1	-70	1500	80	29	69	55	Spinat/Gemüse	Birke/?	Baum	685.9475	-1	1	0	450.3241	1
2	4	37	1	-1	-110	250	-40	12	62	33	Milch/Kuh	Wolle/?	Schaf	582.3176	-1	1	0	324.1287	1
2	4	38	1	-1	-70	750	-80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	863.1317	1	0	1	354.2272	1
2	4	39	1	1	40	250	80	93	116	180	essen/hungrig	schlafen/?	müde	722.2228	-1	0	0	872.7842	1
2	4	40	1	1	20	750	-40	63	37	123	ich/mich	wir/?	uns	710.8011	1	1	1	440.4418	1
2	4	41	1	-1	-70	250	-40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	756.4939	1	0	1	318.126	1
2	4	42	1	1	70	750	-80	52	91	105	Würfel/eckig	Ball/?	rund	1003.077	1	1	1	666.5099	1
2	4	43	1	1	70	1500	40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	692.3959	1	1	1	468.3352	1
2	4	44	1	1	20	1500	-40	50	90	103	Sommer/Regen	Winter/?	Schnee	642.3615	1	1	1	422.6664	1
2	4	45	1	-1	-40	1500	-80	74	44	138	Stadt/Dorf	See/?	Teich	736.2935	1	0	1	397.8665	1
2	4	46	1	-1	-40	250	-40	54	32	108	Buch/drucken	Brief/?	schreiben	600.2624	1	0	1	264.317	1
2	4	47	1	-1	-40	250	-80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	654.4043	1	0	1	388.2342	1
2	4	48	1	1	40	750	80	67	101	129	Stuhl/Bank	Sessel/?	Sofa	695.8728	1	1	1	422.3632	1
2	4	49	1	1	20	750	80	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	662.481	1	1	1	302.2683	1
2	4	50	1	-1	-110	1500	40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	664.4603	-1	1	0	352.3016	1
2	4	51	1	1	70	750	80	83	49	161	klein/groß	kurz/?	lang	560.5615	1	1	1	352.4303	1
2	4	52	1	-1	-20	1500	80	66	39	128	niedrig/hoch	billig/?	teuer	484.2588	1	0	1	384.1271	1
2	4	53	1	1	40	1500	80	10	6	29	dick/lang	dünn/?	kurz	652.4175	1	1	1	330.1574	1
2	4	54	1	1	110	1500	-80	3	2	8	Partei/Wähler	Produkt/?	Käufer	430.2294	1	1	1	314.2926	1
2	4	55	1	1	70	250	-40	45	81	85	Schiff/anlegen	Flugzeug/?	landen	568.4238	1	1	1	292.174	1
2	4	56	1	-1	-40	750	40	7	61	23	Licht/Auge	Schall/?	Ohr	494.2722	-1	1	0	288.1669	1
2	4	57	1	1	20	1500	80	48	30	95	sechs/Zahl	Hass/?	Gefühl	NA	1	1	1	790.4528	1
2	4	58	1	1	40	750	-80	11	7	30	Mensch/Schuh	Auto/?	Reifen	494.2114	1	1	1	310.1694	1
2	4	59	1	1	110	750	-80	15	64	36	Appetit/Essen	Durst/?	Getränk	566.1855	1	1	1	356.3226	1
2	4	60	1	-1	-110	250	-80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	868.3004	1	0	1	338.0939	1
2	4	61	1	1	110	750	80	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	400.2731	1	1	1	292.1969	1
2	4	62	1	-1	-110	1500	-80	49	89	101	Pfütze/Teich	Bach/?	Fluss	404.4334	-1	1	0	184.1236	1
2	4	63	1	-1	-110	1500	-80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	702.5159	-1	1	0	428.185	1
2	4	64	1	-1	-70	1500	-40	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	1050.688	-1	1	0	410.2994	1
2	5	65	1	1	40	1500	40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	1090.957	1	1	1	438.498	1
2	5	66	1	1	20	250	40	88	54	170	warm/kalt	stumpf/?	spitz	1321.218	1	1	1	394.1595	1
2	5	67	1	1	20	1500	-40	26	17	52	eng/weit	Frage/?	Antwort	806.5359	1	1	1	278.1172	1
2	5	68	1	-1	-40	250	40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	1106.898	1	0	1	714.3088	1
2	5	69	1	1	110	1500	-40	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	422.2199	1	1	1	317.9476	1
2	5	70	1	1	110	750	-40	8	4	24	alles/nichts	immer/?	nie	626.5808	1	1	1	726.4925	1
2	5	71	1	1	70	250	40	40	24	75	Haus/Dach	Zimmer/?	Decke	518.2646	1	1	1	336.4704	1
2	5	72	1	1	70	750	40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	500.0786	1	1	1	283.8904	1
2	5	73	1	-1	-40	1500	-80	2	57	2	Artikel/Journalist	Roman/?	Autor	684.7073	-1	1	0	272.1457	1
2	5	74	1	-1	-70	750	40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	476.1762	-1	1	0	305.9636	1
2	5	75	1	1	20	250	-80	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	764.3914	1	1	1	273.7341	1
2	5	76	1	-1	-70	250	80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1340.681	1	0	1	970.8635	0
2	5	77	1	1	40	750	-40	90	55	176	wann/jetzt	wo/?	hier	554.1976	1	1	1	NA	0
2	5	78	1	-1	-20	250	80	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	560.2342	1	0	1	294.3504	1
2	5	79	1	-1	-20	750	-80	27	18	53	gewinnen/verlieren	oben/?	unten	442.1499	-1	1	0	276.1288	1
2	5	80	1	-1	-70	1500	-40	33	71	63	Koch/Herd	Bäcker/?	Backofen	660.2372	-1	1	0	378.1521	1
2	5	81	1	1	110	250	40	23	14	47	Auto/Straße	Zug/?	Schiene	592.5608	1	1	1	332.3535	1
2	5	82	1	-1	-40	250	-40	28	19	54	schwach/stark	arm/?	reich	1382.585	1	0	1	338.304	1
2	5	83	1	1	110	250	80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	430.145	1	1	1	190.1326	1
2	5	84	1	1	20	250	-40	53	92	106	Baum/Wald	Grashalm/?	Wiese	348.1053	1	1	1	412.1303	1
2	5	85	1	-1	-110	750	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	594.469	-1	1	0	363.843	1
2	5	86	1	1	20	750	40	85	51	167	lustig/traurig	gut/?	böse	954.3413	1	1	1	398.1623	0
2	5	87	1	-1	-70	250	40	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	1363.57	1	0	1	254.319	1
2	5	88	1	-1	-70	750	40	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	1463.958	1	0	1	294.3365	0
2	5	89	1	1	20	1500	-80	95	119	186	Stunde/Minute	Minute/?	Sekunde	1080.809	1	1	1	136.6382	1
2	5	90	1	-1	-110	1500	-40	86	52	168	spät/früh	Abend/?	Morgen	432.1625	-1	1	0	346.1473	1
2	5	91	1	1	40	250	40	37	23	69	Katze/Maus	Spinne/?	Fliege	1122.528	1	1	1	394.0532	1
2	5	92	1	-1	-20	250	80	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	734.5535	1	0	1	256.2347	1
2	5	93	1	1	20	1500	40	6	60	19	Mütze/Kopf	Schuh/?	Fuß	500.1449	1	1	1	468.4631	1
2	5	94	1	-1	-20	1500	40	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	606.6133	1	0	1	359.7268	1
2	5	95	1	-1	-110	250	80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	680.5122	-1	1	0	322.147	1
2	5	96	1	-1	-110	250	40	5	3	16	hier/dort	nah/?	fern	1873.327	-1	1	0	514.1485	1
2	6	97	1	-1	-40	750	80	30	20	56	Wort/Satz	Teller/?	Geschirr	1214.726	1	0	1	388.3361	1
2	6	98	1	1	110	1500	40	42	26	77	stottern/sprechen	stolpern/?	gehen	502.2976	1	1	1	314.1587	1
2	6	99	1	1	20	750	80	74	44	138	Stadt/Dorf	See/?	Teich	749.8323	1	1	1	345.8335	1
2	6	100	1	-1	-110	1500	80	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	504.2196	-1	1	0	409.8478	1
2	6	101	1	1	110	750	-40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	606.4403	1	1	1	362.1369	1
2	6	102	1	-1	-20	250	-40	50	90	103	Sommer/Regen	Winter/?	Schnee	664.3229	1	0	1	368.2616	1
2	6	103	1	1	110	250	-80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	892.5416	1	1	1	2.088498	1
2	6	104	1	1	20	750	-40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	586.217	1	1	1	286.143	1
2	6	105	1	-1	-40	750	40	54	32	108	Buch/drucken	Brief/?	schreiben	710.4915	1	0	1	350.3436	1
2	6	106	1	1	40	1500	-80	93	116	180	essen/hungrig	schlafen/?	müde	470.166	1	1	1	246.082	1
2	6	107	1	-1	-40	1500	80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	658.3376	1	0	1	490.2015	1
2	6	108	1	1	40	250	-40	52	91	105	Würfel/eckig	Ball/?	rund	444.1738	1	1	1	314.7459	1
2	6	109	1	1	110	250	40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	450.3636	1	1	1	332.4036	1
2	6	110	1	1	70	750	-40	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	506.5858	1	1	1	424.795	1
2	6	111	1	1	40	250	-40	76	45	148	zusammen/allein	mehrere/?	einer	452.2465	1	1	1	182.1553	0
2	6	112	1	1	70	250	-40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	470.1135	1	1	1	268.5429	1
2	6	113	1	1	70	1500	40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	862.9307	1	1	1	270.0883	0
2	6	114	1	-1	-40	250	-80	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	814.8471	1	0	1	500.4454	1
2	6	115	1	-1	-40	750	-80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	598.1599	-1	1	0	336.237	1
2	6	116	1	1	70	1500	80	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	458.1718	1	1	1	630.2895	1
2	6	117	1	1	70	750	40	21	12	45	Hase/Karotte	Wolf/?	Schaf	506.7726	1	1	1	306.375	1
2	6	118	1	-1	-20	1500	-40	91	115	177	Winter/wärmen	Sommer/?	kühlen	730.2699	1	0	1	750.4846	1
2	6	119	1	-1	-40	1500	80	14	63	35	Fernseher/sehen	Radio/?	hören	738.5006	1	0	1	275.8074	1
2	6	120	1	1	70	1500	80	71	42	135	Wein/Fass	Kartoffeln/?	Sack	606.3685	1	1	1	662.4652	0
2	6	121	1	-1	-110	750	-80	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	894.6982	-1	1	0	1754.751	0
2	6	122	1	-1	-110	750	40	29	69	55	Spinat/Gemüse	Birke/?	Baum	1020.884	1	0	1	322.1739	1
2	6	123	1	1	20	1500	40	73	103	137	Zehen/Fuß	Finger/?	Hand	726.4088	1	1	1	452.3326	1
2	6	124	1	-1	-70	1500	-80	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	950.7436	1	0	1	394.1812	1
2	6	125	1	1	70	250	-80	65	38	126	Brille/Auge	Krücke/?	Bein	478.0149	1	1	1	302.2052	1
2	6	126	1	1	40	250	40	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	442.2304	1	1	1	258.0719	1
2	6	127	1	-1	-110	1500	40	75	104	144	Album/Foto	Zeitung/?	Artikel	614.243	-1	1	0	443.786	1
2	6	128	1	1	110	1500	-80	79	109	155	Blitz/hell	Donner/?	laut	394.672	1	1	1	386.1917	1
2	7	129	1	-1	-20	750	-40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	1295.133	1	0	1	736.5497	1
2	7	130	1	-1	-40	1500	-40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1382.719	1	0	1	286.1173	0
2	7	131	1	-1	-70	750	-40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	1339.326	-1	1	0	500.1741	1
2	7	132	1	1	40	750	-40	67	101	129	Stuhl/Bank	Sessel/?	Sofa	686.1319	1	1	1	386.219	1
2	7	133	1	-1	-20	250	-80	77	46	149	Stiel/Hammer	Klinke/?	Tür	608.3091	1	0	1	398.3557	1
2	7	134	1	-1	-70	250	-80	12	62	33	Milch/Kuh	Wolle/?	Schaf	816.2784	1	0	1	396.0649	1
2	7	135	1	1	70	250	40	58	97	114	Wand/Stein	Tisch/?	Holz	532.1517	1	1	1	474.1479	1
2	7	136	1	-1	-110	250	-40	70	41	134	genau/messen	ungefähr/?	schätzen	1670.695	-1	1	0	452.2082	1
2	7	137	1	1	110	750	80	62	99	120	Nacht/Tag	Finsternis/?	Licht	506.0358	1	1	1	266.4562	1
2	7	138	1	-1	-70	250	-80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	856.4957	1	0	1	288.2032	1
2	7	139	1	1	70	750	-40	94	117	182	Windhund/Hund	Lachs/?	Fisch	426.2464	1	1	1	402.5777	1
2	7	140	1	-1	-20	1500	40	25	16	50	Beginn/Ende	fern/?	nah	552.1227	1	0	1	336.3334	1
2	7	141	1	1	20	1500	80	63	37	123	ich/mich	wir/?	uns	710.2874	1	1	1	395.9105	1
2	7	142	1	1	40	1500	-40	16	9	37	links/rechts	horizontal/?	vertikal	570.4655	1	1	1	282.2045	1
2	7	143	1	1	40	750	40	39	78	74	wann/Zeit	wo/?	Ort	590.313	1	1	1	290.1497	1
2	7	144	1	-1	-70	250	40	82	48	160	finden/verlieren	erinnern/?	vergessen	604.4097	-1	1	0	223.8604	1
2	7	145	1	1	110	750	-80	88	54	170	warm/kalt	stumpf/?	spitz	546.1197	1	1	1	472.2642	1
2	7	146	1	-1	-40	750	-40	48	30	95	sechs/Zahl	Hass/?	Gefühl	532.1805	1	0	1	320.5941	1
2	7	147	1	1	110	750	40	95	119	186	Stunde/Minute	Minute/?	Sekunde	468.1615	1	1	1	464.2692	1
2	7	148	1	1	40	250	-80	8	4	24	alles/nichts	immer/?	nie	532.28	1	1	1	308.1332	1
2	7	149	1	-1	-70	750	-80	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	740.5072	-1	1	0	430.2338	1
2	7	150	1	-1	-40	250	40	85	51	167	lustig/traurig	gut/?	böse	782.5557	1	0	1	532.2492	0
2	7	151	1	-1	-20	250	-40	6	60	19	Mütze/Kopf	Schuh/?	Fuß	792.4941	1	0	1	395.8339	1
2	7	152	1	1	20	250	-80	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	1247.191	1	1	1	290.2034	1
2	7	153	1	-1	-40	1500	40	27	18	53	gewinnen/verlieren	oben/?	unten	838.147	1	0	1	332.2022	1
2	7	154	1	1	70	250	80	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	501.733	1	1	1	340.1506	1
2	7	155	1	1	110	250	-40	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	510.1875	1	1	1	78.08284	1
2	7	156	1	-1	-20	250	40	66	39	128	niedrig/hoch	billig/?	teuer	626.5184	1	0	1	550.258	1
2	7	157	1	1	20	1500	-80	90	55	176	wann/jetzt	wo/?	hier	970.5484	1	1	1	620.1158	1
2	7	158	1	1	70	1500	-40	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	502.221	1	1	1	458.1481	1
2	7	159	1	-1	-20	750	40	86	52	168	spät/früh	Abend/?	Morgen	868.7277	1	0	1	282.2633	1
2	7	160	1	1	40	750	40	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	544.2304	1	1	1	507.6937	1
2	8	161	1	1	20	750	40	49	89	101	Pfütze/Teich	Bach/?	Fluss	512.551	1	1	1	333.9707	1
2	8	162	1	1	40	250	-80	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	524.2665	1	1	1	232.1069	1
2	8	163	1	-1	-40	1500	-40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	886.6405	1	0	1	264.0978	1
2	8	164	1	-1	-20	250	40	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	672.3325	1	0	1	295.7528	1
2	8	165	1	1	40	750	-80	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	456.1443	1	1	1	252.1905	1
2	8	166	1	1	20	250	80	26	17	52	eng/weit	Frage/?	Antwort	486.3143	1	1	1	239.6059	1
2	8	167	1	1	110	250	-40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	370.1339	1	1	1	268.1504	1
2	8	168	1	-1	-20	1500	-40	7	61	23	Licht/Auge	Schall/?	Ohr	544.3078	1	0	1	348.6016	1
2	8	169	1	1	20	250	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	518.3803	1	1	1	310.3687	1
2	8	170	1	-1	-110	250	-80	40	24	75	Haus/Dach	Zimmer/?	Decke	568.4053	-1	1	0	301.5995	1
2	8	171	1	1	20	750	-80	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	490.1264	1	1	1	352.5235	0
2	8	172	1	1	110	250	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	458.0486	1	1	1	340.1976	1
2	8	173	1	-1	-20	750	80	10	6	29	dick/lang	dünn/?	kurz	552.2996	1	0	1	328.1453	1
2	8	174	1	1	110	1500	-40	5	3	16	hier/dort	nah/?	fern	356.7048	1	1	1	306.0019	1
2	8	175	1	-1	-40	750	80	28	19	54	schwach/stark	arm/?	reich	564.0155	1	0	1	378.3006	1
2	8	176	1	-1	-110	1500	-40	3	2	8	Partei/Wähler	Produkt/?	Käufer	664.2317	-1	1	0	400.1199	1
2	8	177	1	-1	-20	1500	80	83	49	161	klein/groß	kurz/?	lang	642.2442	1	0	1	404.6723	1
2	8	178	1	-1	-70	750	-40	45	81	85	Schiff/anlegen	Flugzeug/?	landen	590.2092	1	0	1	492.1361	1
2	8	179	1	1	40	1500	40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	626.1042	1	1	1	816.4032	1
2	8	180	1	-1	-20	750	-80	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	632.2774	1	0	1	477.947	1
2	8	181	1	-1	-40	750	-40	33	71	63	Koch/Herd	Bäcker/?	Backofen	894.5419	-1	1	0	450.3494	1
2	8	182	1	1	40	250	80	11	7	30	Mensch/Schuh	Auto/?	Reifen	536.2082	1	1	1	332.297	1
2	8	183	1	-1	-70	1500	80	15	64	36	Appetit/Essen	Durst/?	Getränk	1074.501	1	0	1	400.183	1
2	8	184	1	1	110	1500	80	37	23	69	Katze/Maus	Spinne/?	Fliege	592.2958	1	1	1	434.1845	1
2	8	185	1	1	70	250	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1343.216	1	1	1	3310.225	0
2	8	186	1	-1	-70	750	80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	1836.085	1	0	1	1164.728	1
2	8	187	1	-1	-20	250	-80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	828.4989	1	0	1	335.8201	1
2	8	188	1	-1	-40	750	-80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	896.6072	1	0	1	232.1535	1
2	8	189	1	-1	-110	250	80	53	92	106	Baum/Wald	Grashalm/?	Wiese	1028.585	1	0	1	908.4866	1
2	8	190	1	-1	-20	750	40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	874.6044	1	0	1	452.314	1
2	8	191	1	-1	-110	750	40	23	14	47	Auto/Straße	Zug/?	Schiene	590.2609	-1	1	0	284.1013	1
2	8	192	1	1	110	1500	80	2	57	2	Artikel/Journalist	Roman/?	Autor	586.7109	1	1	1	236.3083	1
3	3	1	1	-1	-110	750	80	21	12	45	Hase/Karotte	Wolf/?	Schaf	1018.743	-1	1	0	774.2812	1
3	3	2	1	-1	-70	250	-80	65	38	126	Brille/Auge	Krücke/?	Bein	900.7877	-1	1	0	554.303	1
3	3	3	1	-1	-40	250	40	6	60	19	Mütze/Kopf	Schuh/?	Fuß	742.4513	-1	1	0	550.284	1
3	3	4	1	-1	-40	1500	40	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	474.3074	-1	1	0	602.2745	1
3	3	5	1	1	20	1500	40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	1213.107	1	1	1	608.3119	1
3	3	6	1	-1	-70	1500	-80	49	89	101	Pfütze/Teich	Bach/?	Fluss	726.9699	-1	1	0	598.2136	1
3	3	7	1	1	110	750	-40	76	45	148	zusammen/allein	mehrere/?	einer	903.1255	1	1	1	578.2141	1
3	3	8	1	1	70	750	-80	16	9	37	links/rechts	horizontal/?	vertikal	718.3779	1	1	1	416.1825	1
3	3	9	1	-1	-40	250	40	86	52	168	spät/früh	Abend/?	Morgen	996.6295	-1	1	0	1183.337	1
3	3	10	1	-1	-20	750	80	5	3	16	hier/dort	nah/?	fern	904.5773	-1	1	0	578.1166	1
3	3	11	1	1	20	250	-80	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	968.6592	1	1	1	532.2283	1
3	3	12	1	1	40	1500	40	29	69	55	Spinat/Gemüse	Birke/?	Baum	772.4492	1	1	1	480.4246	1
3	3	13	1	-1	-20	750	-80	79	109	155	Blitz/hell	Donner/?	laut	1008.416	-1	1	0	448.3412	1
3	3	14	1	1	110	1500	40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	734.5199	1	1	1	588.4245	1
3	3	15	1	-1	-40	1500	-40	50	90	103	Sommer/Regen	Winter/?	Schnee	NA	NA	0	NA	47.71621	1
3	3	16	1	-1	-70	750	-80	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	816.4127	-1	1	0	458.1915	1
3	3	17	1	1	70	750	40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	932.492	1	1	1	462.7112	1
3	3	18	1	1	40	750	40	25	16	50	Beginn/Ende	fern/?	nah	696.3964	1	1	1	512.275	1
3	3	19	1	1	70	1500	40	82	48	160	finden/verlieren	erinnern/?	vergessen	768.5079	1	1	1	546.1789	1
3	3	20	1	-1	-40	250	80	77	46	149	Stiel/Hammer	Klinke/?	Tür	1154.786	-1	1	0	569.7698	1
3	3	21	1	1	70	1500	80	39	78	74	wann/Zeit	wo/?	Ort	668.2574	1	1	1	420.2887	1
3	3	22	1	-1	-110	1500	-40	75	104	144	Album/Foto	Zeitung/?	Artikel	588.2563	-1	1	0	614.4531	1
3	3	23	1	-1	-40	1500	-80	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	736.6125	-1	1	0	432.1282	1
3	3	24	1	1	70	750	-40	8	4	24	alles/nichts	immer/?	nie	782.5178	1	1	1	520.2214	1
3	3	25	1	-1	-70	1500	80	66	39	128	niedrig/hoch	billig/?	teuer	602.3905	-1	1	0	448.4103	1
3	3	26	1	1	20	750	40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	914.3017	-1	0	0	950.4759	1
3	3	27	1	-1	-20	1500	-80	52	91	105	Würfel/eckig	Ball/?	rund	794.4283	-1	1	0	590.2506	1
3	3	28	1	1	70	750	40	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	844.2835	1	1	1	460.4038	1
3	3	29	1	1	110	1500	-80	67	101	129	Stuhl/Bank	Sessel/?	Sofa	876.6322	1	1	1	976.4543	1
3	3	30	1	1	40	750	40	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	1142.503	1	1	1	1385.415	1
3	3	31	1	-1	-110	750	80	15	64	36	Appetit/Essen	Durst/?	Getränk	748.2696	-1	1	0	452.1814	1
3	3	32	1	-1	-70	1500	80	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	736.6338	-1	1	0	604.1096	1
3	4	33	1	1	110	250	-40	2	57	2	Artikel/Journalist	Roman/?	Autor	488.219	1	1	1	606.1794	1
3	4	34	1	1	110	750	80	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	770.3261	1	1	1	460.2103	1
3	4	35	1	1	20	250	-40	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	936.3085	1	1	1	392.3097	1
3	4	36	1	1	110	750	-80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	632.5483	1	1	1	334.1109	1
3	4	37	1	-1	-110	250	-40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	645.7302	-1	1	0	804.4622	0
3	4	38	1	-1	-40	1500	-40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	778.9248	-1	1	0	452.3958	1
3	4	39	1	-1	-40	750	-80	37	23	69	Katze/Maus	Spinne/?	Fliege	638.3599	-1	1	0	706.1428	1
3	4	40	1	-1	-20	1500	80	14	63	35	Fernseher/sehen	Radio/?	hören	1110.605	-1	1	0	564.4664	1
3	4	41	1	-1	-20	750	-40	73	103	137	Zehen/Fuß	Finger/?	Hand	1192.183	-1	1	0	557.8143	1
3	4	42	1	1	70	750	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	854.4679	1	1	1	654.3087	1
3	4	43	1	1	70	1500	-40	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	782.8321	1	1	1	1690.12	0
3	4	44	1	-1	-20	250	-40	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	816.3483	-1	1	0	402.2208	1
3	4	45	1	-1	-110	250	-80	94	117	182	Windhund/Hund	Lachs/?	Fisch	1252.811	-1	1	0	602.1568	1
3	4	46	1	1	20	250	-40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	1034.75	1	1	1	880.5829	1
3	4	47	1	-1	-70	1500	-80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	333.7816	-1	1	0	580.4074	1
3	4	48	1	-1	-110	750	-40	58	97	114	Wand/Stein	Tisch/?	Holz	666.2027	-1	1	0	496.1686	1
3	4	49	1	-1	-110	250	-40	83	49	161	klein/groß	kurz/?	lang	374.2184	-1	1	0	458.8391	1
3	4	50	1	1	110	250	-80	11	7	30	Mensch/Schuh	Auto/?	Reifen	874.5668	1	1	1	364.1636	1
